CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total
13893,298,1,821.1,United Kingdom,2,1,3,213,6
13894,24,3,564.62,United Kingdom,4,3,2,432,9
13895,28,6,4008.52,United Kingdom,4,4,5,445,13
13896,626,1,388.55,United Kingdom,1,1,2,112,4
13897,50,3,1160.72,United Kingdom,4,3,3,433,10
13898,326,2,686.4,United Kingdom,2,2,3,223,7
13899,16,2,388.52,United Kingdom,5,2,2,522,9
13900,183,6,1610.59,United Kingdom,3,4,4,344,11
13901,72,15,5676.34,United Kingdom,3,5,5,355,13
13902,632,5,34095.26,Denmark,1,4,5,145,10
13903,400,1,165.45000000000002,United Kingdom,2,1,1,211,4
13904,37,2,332.64,United Kingdom,4,2,2,422,8
13905,733,1,312.65,United Kingdom,1,1,2,112,4
13906,409,1,42.0,United Kingdom,2,1,1,211,4
13907,692,1,136.8,United Kingdom,1,1,1,111,3
13908,80,4,2369.55,United Kingdom,3,3,4,334,10
13909,423,2,286.6,United Kingdom,1,2,1,121,4
13911,57,20,4234.99,United Kingdom,4,5,5,455,14
13912,424,1,124.95,United Kingdom,1,1,1,111,3
13913,507,1,42.22,United Kingdom,1,1,1,111,3
13914,12,2,626.45,United Kingdom,5,2,3,523,10
13915,394,1,70.80000000000001,United Kingdom,2,1,1,211,4
13916,464,4,1275.81,United Kingdom,1,3,4,134,8
13917,50,2,272.04,United Kingdom,4,2,1,421,7
13918,50,2,1212.8400000000001,United Kingdom,4,2,3,423,9
13919,59,4,1360.68,Denmark,4,3,4,434,11
13920,432,4,1774.68,United Kingdom,1,3,4,134,8
13921,402,4,730.7,United Kingdom,2,3,3,233,8
13922,352,3,865.2,United Kingdom,2,3,3,233,8
13923,54,1,351.13,United Kingdom,4,1,2,412,7
13924,2,6,1838.8500000000001,United Kingdom,5,4,4,544,13
13925,93,4,678.25,United Kingdom,3,3,3,333,9
13926,23,1,223.85000000000002,United Kingdom,4,1,1,411,6
13927,75,2,708.26,United Kingdom,3,2,3,323,8
13928,11,4,464.57,United Kingdom,5,3,2,532,10
13929,169,11,3494.1,United Kingdom,3,5,5,355,13
13930,58,2,337.34,United Kingdom,4,2,2,422,8
13931,96,11,5257.38,United Kingdom,3,5,5,355,13
13932,295,1,307.4,United Kingdom,2,1,2,212,5
13933,109,2,608.7900000000001,United Kingdom,3,2,2,322,7
13934,264,1,922.1,United Kingdom,2,1,3,213,6
13935,597,3,6116.92,United Kingdom,1,3,5,135,9
13936,180,3,939.66,United Kingdom,3,3,3,333,9
13937,169,2,880.13,United Kingdom,3,2,3,323,8
13938,35,1,71.66,United Kingdom,4,1,1,411,6
13939,23,7,1560.96,United Kingdom,4,4,4,444,12
13940,17,4,839.14,United Kingdom,5,3,3,533,11
13941,22,15,11122.300000000001,United Kingdom,4,5,5,455,14
13942,535,1,320.0,United Kingdom,1,1,2,112,4
13943,578,1,246.54,United Kingdom,1,1,1,111,3
13944,653,1,200.43,United Kingdom,1,1,1,111,3
13945,395,2,854.15,United Kingdom,2,2,3,223,7
13946,79,6,1876.23,United Kingdom,3,4,4,344,11
13947,65,1,90.6,United Kingdom,3,1,1,311,5
13948,361,4,548.76,United Kingdom,2,3,2,232,7
13949,3,6,2427.32,United Kingdom,5,4,4,544,13
13950,11,4,745.06,United Kingdom,5,3,3,533,11
13951,176,3,674.45,United Kingdom,3,3,3,333,9
13952,218,14,12823.521,United Kingdom,2,5,5,255,12
13953,7,12,6640.68,United Kingdom,5,5,5,555,15
13954,2,2,439.92,United Kingdom,5,2,2,522,9
13955,154,3,545.17,United Kingdom,3,3,2,332,8
13956,5,5,1026.42,United Kingdom,5,4,3,543,12
13957,418,3,458.25,United Kingdom,1,3,2,132,6
13958,380,8,4709.2300000000005,United Kingdom,2,4,5,245,11
13959,79,6,1076.18,United Kingdom,3,4,3,343,10
13960,21,2,230.22,United Kingdom,4,2,1,421,7
13961,392,1,538.4,United Kingdom,2,1,2,212,5
13962,22,3,362.8,United Kingdom,4,3,2,432,9
13963,308,17,3011.87,United Kingdom,2,5,5,255,12
13964,387,2,438.9,United Kingdom,2,2,2,222,6
13965,477,3,996.61,United Kingdom,1,3,3,133,7
13966,435,1,390.86,United Kingdom,1,1,2,112,4
13967,146,2,166.3,United Kingdom,3,2,1,321,6
13968,423,1,123.66,United Kingdom,1,1,1,111,3
13969,7,35,13365.87,United Kingdom,5,5,5,555,15
13970,386,2,846.55,United Kingdom,2,2,3,223,7
13971,19,14,4667.57,United Kingdom,5,5,5,555,15
13972,71,2,190.25,United Kingdom,3,2,1,321,6
13973,287,1,264.7,United Kingdom,2,1,1,211,4
13974,49,2,677.72,United Kingdom,4,2,3,423,9
13975,31,12,5358.84,United Kingdom,4,5,5,455,14
13976,207,4,1192.36,United Kingdom,2,3,3,233,8
13977,411,1,519.8100000000001,United Kingdom,1,1,2,112,4
13978,15,2,196.79000000000002,United Kingdom,5,2,1,521,8
13979,73,7,3416.23,United Kingdom,3,4,5,345,12
13980,60,5,799.92,United Kingdom,3,4,3,343,10
13981,416,1,331.14,United Kingdom,1,1,2,112,4
13982,39,9,4445.59,United Kingdom,4,5,5,455,14
13983,30,21,7108.45,United Kingdom,4,5,5,455,14
13984,27,12,2048.6,United Kingdom,4,5,4,454,13
13985,4,22,10020.86,United Kingdom,5,5,5,555,15
13986,17,1,320.46,United Kingdom,5,1,2,512,8
13987,380,2,682.54,United Kingdom,2,2,3,223,7
13988,20,8,4757.8,United Kingdom,4,4,5,445,13
13989,66,5,2026.06,United Kingdom,3,4,4,344,11
13990,213,1,311.3,United Kingdom,2,1,2,212,5
13991,12,6,855.97,United Kingdom,5,4,3,543,12
13992,30,3,219.5,United Kingdom,4,3,1,431,8
13993,43,19,6775.71,United Kingdom,4,5,5,455,14
13994,4,6,2313.14,United Kingdom,5,4,4,544,13
13995,15,14,3902.01,United Kingdom,5,5,5,555,15
13996,386,2,895.76,United Kingdom,2,2,3,223,7
13997,519,3,382.31,United Kingdom,1,3,2,132,6
13998,447,3,566.7,United Kingdom,1,3,2,132,6
13999,10,29,9502.26,United Kingdom,5,5,5,555,15
14000,211,5,2046.3400000000001,United Kingdom,2,4,4,244,10
14001,46,9,4530.09,United Kingdom,4,5,5,455,14
14002,134,2,529.73,United Kingdom,3,2,2,322,7
14003,733,1,209.41,United Kingdom,1,1,1,111,3
14004,43,11,6258.45,United Kingdom,4,5,5,455,14
14005,10,5,2874.72,United Kingdom,5,4,4,544,13
14006,116,7,2196.67,United Kingdom,3,4,4,344,11
14007,513,1,79.48,United Kingdom,1,1,1,111,3
14008,432,1,509.04,United Kingdom,1,1,2,112,4
14009,198,3,1099.91,United Kingdom,2,3,3,233,8
14010,565,2,445.15,United Kingdom,1,2,2,122,5
14011,480,2,457.82,United Kingdom,1,2,2,122,5
14012,278,1,328.8,United Kingdom,2,1,2,212,5
14013,110,5,1084.57,United Kingdom,3,4,3,343,10
14014,77,3,1948.21,United Kingdom,3,3,4,334,10
14015,53,1,917.34,United Kingdom,4,1,3,413,8
14016,162,11,11403.41,EIRE,3,5,5,355,13
14017,571,1,229.75,United Kingdom,1,1,1,111,3
14018,645,1,367.15000000000003,United Kingdom,1,1,2,112,4
14019,47,3,1421.61,United Kingdom,4,3,4,434,11
14020,17,4,1249.01,United Kingdom,5,3,4,534,12
14021,155,7,1716.58,United Kingdom,3,4,4,344,11
14022,225,2,792.15,United Kingdom,2,2,3,223,7
14023,7,2,584.07,United Kingdom,5,2,2,522,9
14024,122,3,645.74,United Kingdom,3,3,3,333,9
14025,465,8,4057.9,United Kingdom,1,4,5,145,10
14026,471,2,713.11,United Kingdom,1,2,3,123,6
14027,61,1,104.82,United Kingdom,3,1,1,311,5
14028,550,3,10396.5,United Kingdom,1,3,5,135,9
14029,63,2,467.66,United Kingdom,3,2,2,322,7
14030,18,20,8262.29,United Kingdom,5,5,5,555,15
14031,7,44,40999.17,United Kingdom,5,5,5,555,15
14032,2,16,4850.2699999999995,United Kingdom,5,5,5,555,15
14033,555,1,109.44,United Kingdom,1,1,1,111,3
14034,22,3,651.8199999999999,United Kingdom,4,3,3,433,10
14035,29,9,2856.72,United Kingdom,4,5,4,454,13
14036,285,1,626.65,United Kingdom,2,1,3,213,6
14037,176,6,836.95,United Kingdom,3,4,3,343,10
14038,78,5,3069.88,United Kingdom,3,4,5,345,12
14039,33,2,267.28000000000003,United Kingdom,4,2,1,421,7
14040,41,35,12645.57,United Kingdom,4,5,5,455,14
14041,266,1,141.41,United Kingdom,2,1,1,211,4
14042,725,1,431.98,United Kingdom,1,1,2,112,4
14043,491,2,304.25,United Kingdom,1,2,2,122,5
14044,27,10,3123.1,United Kingdom,4,5,5,455,14
14045,109,16,11313.029999999999,United Kingdom,3,5,5,355,13
14046,284,1,154.99,United Kingdom,2,1,1,211,4
14047,9,14,4255.03,United Kingdom,5,5,5,555,15
14048,305,3,748.69,United Kingdom,2,3,3,233,8
14049,17,13,13239.03,United Kingdom,5,5,5,555,15
14050,32,2,746.36,United Kingdom,4,2,3,423,9
14051,1,37,22434.0,United Kingdom,5,5,5,555,15
14052,20,2,480.81,United Kingdom,4,2,2,422,8
14053,124,4,572.3,United Kingdom,3,3,2,332,8
14054,65,1,92.46,United Kingdom,3,1,1,311,5
14055,106,3,1520.96,United Kingdom,3,3,4,334,10
14056,1,23,8214.65,United Kingdom,5,5,5,555,15
14057,24,22,8408.84,United Kingdom,4,5,5,455,14
14058,463,2,469.19,United Kingdom,1,2,2,122,5
14059,267,1,183.6,United Kingdom,2,1,1,211,4
14060,5,30,9519.08,United Kingdom,5,5,5,555,15
14061,507,3,917.4300000000001,United Kingdom,1,3,3,133,7
14062,10,24,25604.2,United Kingdom,5,5,5,555,15
14063,438,9,22710.2,United Kingdom,1,5,5,155,11
14064,29,15,3332.42,United Kingdom,4,5,5,455,14
14065,389,3,891.02,United Kingdom,2,3,3,233,8
14066,267,1,152.55,United Kingdom,2,1,1,211,4
14067,64,2,374.7,United Kingdom,3,2,2,322,7
14068,320,4,1528.3700000000001,United Kingdom,2,3,4,234,9
14069,515,2,230.06,United Kingdom,1,2,1,121,4
14070,685,1,326.55,United Kingdom,1,1,2,112,4
14071,4,8,1438.82,United Kingdom,5,4,4,544,13
14072,667,1,390.85,United Kingdom,1,1,2,112,4
14073,32,1,151.04,United Kingdom,4,1,1,411,6
14074,623,1,219.39999999999998,United Kingdom,1,1,1,111,3
14075,5,6,1734.87,United Kingdom,5,4,4,544,13
14076,129,1,122.47,United Kingdom,3,1,1,311,5
14077,41,6,615.0799999999999,United Kingdom,4,4,2,442,10
14078,102,9,1692.6299999999999,United Kingdom,3,5,4,354,12
14079,125,2,618.73,United Kingdom,3,2,3,323,8
14080,33,5,1115.68,United Kingdom,4,4,3,443,11
14081,302,10,5370.1,United Kingdom,2,5,5,255,12
14082,365,2,413.36,United Kingdom,2,2,2,222,6
14083,4,11,1407.26,United Kingdom,5,5,4,554,14
14084,512,1,150.5,United Kingdom,1,1,1,111,3
14085,2,33,10104.97,United Kingdom,5,5,5,555,15
14086,463,1,39.95,United Kingdom,1,1,1,111,3
14087,3,3,846.22,United Kingdom,5,3,3,533,11
14088,10,16,64036.8,United Kingdom,5,5,5,555,15
14089,57,1,161.0,United Kingdom,4,1,1,411,6
14090,325,1,76.32000000000001,United Kingdom,2,1,1,211,4
14091,654,2,9530.08,United Kingdom,1,2,5,125,8
14092,8,24,7229.45,United Kingdom,5,5,5,555,15
14093,12,1,442.85,United Kingdom,5,1,2,512,8
14094,440,1,335.22,United Kingdom,1,1,2,112,4
14095,723,1,2.95,United Kingdom,1,1,1,111,3
14096,4,17,65164.79,United Kingdom,5,5,5,555,15
14097,481,2,422.85999999999996,United Kingdom,1,2,2,122,5
14098,37,1,147.35,United Kingdom,4,1,1,411,6
14099,16,20,5765.71,United Kingdom,5,5,5,555,15
14100,138,1,194.9,United Kingdom,3,1,1,311,5
14101,74,13,9961.93,United Kingdom,3,5,5,355,13
14102,5,5,1360.28,United Kingdom,5,4,4,544,13
14104,155,5,771.5799999999999,United Kingdom,3,4,3,343,10
14105,239,5,5988.83,United Kingdom,2,4,5,245,11
14106,737,1,214.79999999999998,United Kingdom,1,1,1,111,3
14107,52,11,4877.3,United Kingdom,4,5,5,455,14
14108,31,4,1044.96,United Kingdom,4,3,3,433,10
14109,73,1,144.2,United Kingdom,3,1,1,311,5
14110,4,33,12987.95,United Kingdom,5,5,5,555,15
14111,14,4,692.85,United Kingdom,5,3,3,533,11
14112,23,13,5834.59,United Kingdom,4,5,5,455,14
14113,4,16,7092.610000000001,United Kingdom,5,5,5,555,15
14114,274,7,1364.09,United Kingdom,2,4,4,244,10
14115,502,2,622.6700000000001,United Kingdom,1,2,3,123,6
14116,20,5,1382.74,United Kingdom,4,4,4,444,12
14117,144,1,90.0,United Kingdom,3,1,1,311,5
14118,429,1,458.45,United Kingdom,1,1,2,112,4
14119,376,2,183.37,United Kingdom,2,2,1,221,5
14121,4,4,2780.15,United Kingdom,5,3,4,534,12
14122,406,3,362.42,United Kingdom,2,3,2,232,7
14123,733,1,436.18,United Kingdom,1,1,2,112,4
14124,84,1,419.58000000000004,United Kingdom,3,1,2,312,6
14125,11,3,2740.43,United Kingdom,5,3,4,534,12
14126,8,4,1172.46,United Kingdom,5,3,3,533,11
14127,123,6,1900.0800000000002,United Kingdom,3,4,4,344,11
14128,61,3,924.21,United Kingdom,3,3,3,333,9
14129,2,9,2591.34,United Kingdom,5,5,4,554,14
14130,319,4,1882.67,United Kingdom,2,3,4,234,9
14131,649,1,187.87,United Kingdom,1,1,1,111,3
14132,2,11,3586.0299999999997,United Kingdom,5,5,5,555,15
14133,130,4,911.14,United Kingdom,3,3,3,333,9
14134,383,15,11123.35,United Kingdom,2,5,5,255,12
14135,2,24,9643.92,United Kingdom,5,5,5,555,15
14136,401,5,1570.81,United Kingdom,2,4,4,244,10
14137,696,1,332.7,United Kingdom,1,1,2,112,4
14138,2,2,982.3800000000001,United Kingdom,5,2,3,523,10
14139,46,4,1086.8,United Kingdom,4,3,3,433,10
14140,4,2,935.05,United Kingdom,5,2,3,523,10
14141,3,4,915.13,United Kingdom,5,3,3,533,11
14142,373,2,983.15,United Kingdom,2,2,3,223,7
14143,134,1,115.8,United Kingdom,3,1,1,311,5
14144,486,1,30.599999999999998,United Kingdom,1,1,1,111,3
14145,47,7,7600.05,United Kingdom,4,4,5,445,13
14146,9,12,9450.3,United Kingdom,5,5,5,555,15
14147,78,9,2590.2,United Kingdom,3,5,4,354,12
14148,234,2,466.29,United Kingdom,2,2,2,222,6
14149,221,1,446.62,United Kingdom,2,1,2,212,5
14150,36,2,658.64,United Kingdom,4,2,3,423,9
14151,673,2,679.45,United Kingdom,1,2,3,123,6
14152,75,7,1997.3400000000001,United Kingdom,3,4,4,344,11
14153,483,1,233.4,United Kingdom,1,1,1,111,3
14154,239,8,6460.7,United Kingdom,2,4,5,245,11
14155,266,1,118.75,United Kingdom,2,1,1,211,4
14156,10,156,313946.37,EIRE,5,5,5,555,15
14157,20,5,1002.78,United Kingdom,4,4,3,443,11
14158,40,1,507.66,United Kingdom,4,1,2,412,7
14159,20,20,7938.01,United Kingdom,4,5,5,455,14
14160,610,7,8421.47,United Kingdom,1,4,5,145,10
14161,216,7,3318.88,United Kingdom,2,4,5,245,11
14162,174,2,289.36,United Kingdom,3,2,1,321,6
14163,87,5,2594.62,United Kingdom,3,4,4,344,11
14164,71,2,1631.77,United Kingdom,3,2,4,324,9
14165,276,1,122.53999999999999,United Kingdom,2,1,1,211,4
14166,505,2,256.85,United Kingdom,1,2,1,121,4
14167,39,8,1296.49,United Kingdom,4,4,4,444,12
14168,421,2,370.45,United Kingdom,1,2,2,122,5
14169,431,2,624.4300000000001,United Kingdom,1,2,3,123,6
14170,375,3,597.33,United Kingdom,2,3,2,232,7
14171,98,2,498.79,United Kingdom,3,2,2,322,7
14172,605,3,402.72,United Kingdom,1,3,2,132,6
14173,11,6,586.0,United Kingdom,5,4,2,542,11
14174,33,1,134.46,United Kingdom,4,1,1,411,6
14175,60,8,7678.88,United Kingdom,3,4,5,345,12
14176,297,5,916.01,United Kingdom,2,4,3,243,9
14177,86,13,2229.34,United Kingdom,3,5,4,354,12
14178,9,7,1620.93,United Kingdom,5,4,4,544,13
14179,41,2,719.78,United Kingdom,4,2,3,423,9
14180,11,33,6319.25,United Kingdom,5,5,5,555,15
14181,411,2,310.55,United Kingdom,1,2,2,122,5
14182,444,4,678.77,United Kingdom,1,3,3,133,7
14183,411,2,286.29,United Kingdom,1,2,1,121,4
14184,67,1,452.89,United Kingdom,3,1,2,312,6
14185,331,1,197.65,United Kingdom,2,1,1,211,4
14186,427,5,1550.63,United Kingdom,1,4,4,144,9
14187,474,1,123.5,United Kingdom,1,1,1,111,3
14188,31,6,2054.36,United Kingdom,4,4,4,444,12
14189,2,16,5814.39,United Kingdom,5,5,5,555,15
14190,666,1,79.9,United Kingdom,1,1,1,111,3
14191,2,15,4817.66,United Kingdom,5,5,5,555,15
14192,388,1,293.74,United Kingdom,2,1,2,212,5
14193,68,3,1210.19,United Kingdom,3,3,3,333,9
14194,5,36,18670.59,United Kingdom,5,5,5,555,15
14195,202,6,2615.6,United Kingdom,2,4,4,244,10
14196,107,1,335.52,United Kingdom,3,1,2,312,6
14197,411,1,390.05,United Kingdom,1,1,2,112,4
14198,18,9,1569.73,United Kingdom,5,5,4,554,14
14199,218,4,1091.7,United Kingdom,2,3,3,233,8
14200,617,1,379.2,United Kingdom,1,1,2,112,4
14201,60,10,1193.54,United Kingdom,3,5,3,353,11
14202,381,3,847.76,United Kingdom,2,3,3,233,8
14203,397,1,339.34,United Kingdom,2,1,2,212,5
14204,2,4,1062.96,United Kingdom,5,3,3,533,11
14205,17,9,2414.2,United Kingdom,5,5,4,554,14
14206,239,3,1185.01,United Kingdom,2,3,3,233,8
14207,688,1,157.8,United Kingdom,1,1,1,111,3
14208,95,2,567.05,United Kingdom,3,2,2,322,7
14209,11,15,4993.27,United Kingdom,5,5,5,555,15
14210,106,16,5861.52,United Kingdom,3,5,5,355,13
14211,53,18,4402.29,United Kingdom,4,5,5,455,14
14212,90,2,2190.14,United Kingdom,3,2,4,324,9
14213,405,1,1192.2,United Kingdom,2,1,3,213,6
14214,31,5,1004.38,United Kingdom,4,4,3,443,11
14215,12,9,3416.33,United Kingdom,5,5,5,555,15
14216,3,5,2150.04,United Kingdom,5,4,4,544,13
14217,2,23,3416.89,United Kingdom,5,5,5,555,15
14218,43,1,169.48000000000002,United Kingdom,4,1,1,411,6
14219,4,3,633.83,United Kingdom,5,3,3,533,11
14220,247,4,1515.0,United Kingdom,2,3,4,234,9
14221,42,17,6517.49,United Kingdom,4,5,5,455,14
14222,177,1,683.17,United Kingdom,3,1,3,313,7
14223,92,3,991.13,United Kingdom,3,3,3,333,9
14224,110,9,1897.9,United Kingdom,3,5,4,354,12
14225,435,4,2037.02,United Kingdom,1,3,4,134,8
14226,29,6,3002.53,United Kingdom,4,4,5,445,13
14227,26,15,6368.71,United Kingdom,4,5,5,455,14
14228,438,3,745.5,United Kingdom,1,3,3,133,7
14229,52,7,2594.04,United Kingdom,4,4,4,444,12
14230,436,3,979.8000000000001,United Kingdom,1,3,3,133,7
14231,184,4,1235.6200000000001,United Kingdom,3,3,3,333,9
14232,43,5,2048.07,United Kingdom,4,4,4,444,12
14233,49,7,2904.27,United Kingdom,4,4,4,444,12
14234,22,4,775.46,United Kingdom,4,3,3,433,10
14235,75,9,4717.99,United Kingdom,3,5,5,355,13
14236,81,5,1744.64,United Kingdom,3,4,4,344,11
14237,373,2,632.14,United Kingdom,2,2,3,223,7
14238,326,3,434.23,United Kingdom,2,3,2,232,7
14239,43,21,4263.17,United Kingdom,4,5,5,455,14
14240,30,3,1247.49,United Kingdom,4,3,3,433,10
14241,184,2,333.70000000000005,United Kingdom,3,2,2,322,7
14242,235,2,280.55,United Kingdom,2,2,1,221,5
14243,9,17,7431.05,United Kingdom,5,5,5,555,15
14244,661,1,366.41999999999996,United Kingdom,1,1,2,112,4
14245,220,2,1693.45,United Kingdom,2,2,4,224,8
14246,111,3,1474.06,United Kingdom,3,3,4,334,10
14247,278,5,772.66,United Kingdom,2,4,3,243,9
14248,318,3,1032.95,United Kingdom,2,3,3,233,8
14249,411,12,5625.461,United Kingdom,1,5,5,155,11
14250,7,3,1904.05,United Kingdom,5,3,4,534,12
14251,2,5,2879.7000000000003,United Kingdom,5,4,4,544,13
14252,381,1,350.99,United Kingdom,2,1,2,212,5
14253,493,2,363.40000000000003,United Kingdom,1,2,2,122,5
14254,433,1,601.03,United Kingdom,1,1,2,112,4
14255,546,1,1000.63,United Kingdom,1,1,3,113,5
14256,260,5,2473.9900000000002,United Kingdom,2,4,4,244,10
14257,64,9,5954.45,United Kingdom,3,5,5,355,13
14258,9,25,32051.34,United Kingdom,5,5,5,555,15
14259,142,1,120.0,United Kingdom,3,1,1,311,5
14260,471,3,824.28,United Kingdom,1,3,3,133,7
14261,51,2,1163.45,United Kingdom,4,2,3,423,9
14262,8,8,2618.23,United Kingdom,5,4,4,544,13
14263,423,1,322.93,United Kingdom,1,1,2,112,4
14264,155,6,1517.3600000000001,United Kingdom,3,4,4,344,11
14265,109,4,1373.35,Unspecified,3,3,4,334,10
14266,428,1,40.56,United Kingdom,1,1,1,111,3
14267,163,3,1516.24,United Kingdom,3,3,4,334,10
14268,471,1,354.85,United Kingdom,1,1,2,112,4
14269,439,1,295.73,United Kingdom,1,1,2,112,4
14270,332,1,492.65000000000003,United Kingdom,2,1,2,212,5
14271,226,2,219.13,United Kingdom,2,2,1,221,5
14272,74,4,920.81,United Kingdom,3,3,3,333,9
14273,51,4,559.97,United Kingdom,4,3,2,432,9
14274,686,1,256.6,United Kingdom,1,1,1,111,3
14275,396,6,1189.3799999999999,United Kingdom,2,4,3,243,9
14276,99,7,2102.68,United Kingdom,3,4,4,344,11
14277,15,9,17225.81,France,5,5,5,555,15
14278,410,1,205.83,United Kingdom,2,1,1,211,4
14279,521,2,191.86,United Kingdom,1,2,1,121,4
14280,197,1,134.04,United Kingdom,2,1,1,211,4
14281,408,1,245.15,United Kingdom,2,1,1,211,4
14282,3,25,7849.66,United Kingdom,5,5,5,555,15
14283,463,4,628.4399999999999,United Kingdom,1,3,3,133,7
14284,31,3,1299.65,United Kingdom,4,3,4,434,11
14285,21,8,3284.42,United Kingdom,4,4,5,445,13
14286,24,7,8479.76,United Kingdom,4,4,5,445,13
14287,8,3,176.63,United Kingdom,5,3,1,531,9
14288,213,1,426.6,United Kingdom,2,1,2,212,5
14289,9,6,911.26,United Kingdom,5,4,3,543,12
14290,11,8,4516.56,United Kingdom,5,4,5,545,14
14291,2,23,7904.1,United Kingdom,5,5,5,555,15
14292,8,16,9226.25,United Kingdom,5,5,5,555,15
14293,3,9,3267.9300000000003,United Kingdom,5,5,5,555,15
14294,407,1,375.34,United Kingdom,2,1,2,212,5
14295,40,5,2362.91,United Kingdom,4,4,4,444,12
14296,421,2,456.40000000000003,United Kingdom,1,2,2,122,5
14297,18,4,1305.33,United Kingdom,5,3,4,534,12
14298,8,82,91194.49,United Kingdom,5,5,5,555,15
14299,8,27,14499.49,United Kingdom,5,5,5,555,15
14300,19,1,43.2,United Kingdom,5,1,1,511,7
14301,117,4,1992.18,United Kingdom,3,3,4,334,10
14302,431,3,742.9000000000001,United Kingdom,1,3,3,133,7
14303,407,2,277.94,United Kingdom,2,2,1,221,5
14304,223,3,1725.01,United Kingdom,2,3,4,234,9
14305,71,3,1858.96,United Kingdom,3,3,4,334,10
14306,51,6,3151.4,United Kingdom,4,4,5,445,13
14307,89,10,5071.03,United Kingdom,3,5,5,355,13
14308,549,2,1147.02,United Kingdom,1,2,3,123,6
14309,8,11,3780.81,United Kingdom,5,5,5,555,15
14310,433,1,492.1,United Kingdom,1,1,2,112,4
14311,243,2,516.45,United Kingdom,2,2,2,222,6
14312,47,11,3090.29,United Kingdom,4,5,5,455,14
14314,107,2,229.8,United Kingdom,3,2,1,321,6
14315,45,8,3197.82,United Kingdom,4,4,5,445,13
14316,422,5,1370.34,United Kingdom,1,4,4,144,9
14317,65,1,508.58000000000004,United Kingdom,3,1,2,312,6
14318,460,1,158.02,United Kingdom,1,1,1,111,3
14319,424,1,494.85,United Kingdom,1,1,2,112,4
14320,207,5,1346.75,United Kingdom,2,4,4,244,10
14321,11,7,2218.06,United Kingdom,5,4,4,544,13
14322,429,4,474.1,United Kingdom,1,3,2,132,6
14323,115,2,605.0600000000001,United Kingdom,3,2,2,322,7
14324,410,2,701.61,United Kingdom,2,2,3,223,7
14325,570,1,245.48000000000002,United Kingdom,1,1,1,111,3
14326,242,3,940.98,United Kingdom,2,3,3,233,8
14327,163,6,1894.93,United Kingdom,3,4,4,344,11
14328,438,1,445.05,United Kingdom,1,1,2,112,4
14329,17,15,9927.22,United Kingdom,5,5,5,555,15
14330,624,1,200.63,United Kingdom,1,1,1,111,3
14331,124,2,462.65999999999997,United Kingdom,3,2,2,322,7
14332,23,5,1943.51,United Kingdom,4,4,4,444,12
14333,68,1,415.2,United Kingdom,3,1,2,312,6
14334,17,12,4318.48,United Kingdom,5,5,5,555,15
14335,16,2,468.26,Germany,5,2,2,522,9
14336,17,4,1614.91,United Kingdom,5,3,4,534,12
14338,161,3,928.1,United Kingdom,3,3,3,333,9
14339,243,2,620.27,United Kingdom,2,2,3,223,7
14340,219,1,134.7,United Kingdom,2,1,1,211,4
14341,45,18,4467.32,United Kingdom,4,5,5,455,14
14342,21,6,918.44,United Kingdom,4,4,3,443,11
14343,421,4,1088.91,United Kingdom,1,3,3,133,7
14344,127,20,3333.7000000000003,United Kingdom,3,5,5,355,13
14345,39,1,108.97999999999999,United Kingdom,4,1,1,411,6
14346,121,5,2315.75,United Kingdom,3,4,4,344,11
14347,737,1,82.6,United Kingdom,1,1,1,111,3
14348,260,1,409.57,United Kingdom,2,1,2,212,5
14349,10,1,133.5,United Kingdom,5,1,1,511,7
14350,274,3,972.03,United Kingdom,2,3,3,233,8
14351,165,1,51.0,United Kingdom,3,1,1,311,5
14352,157,4,1078.96,United Kingdom,3,3,3,333,9
14353,215,3,376.5,United Kingdom,2,3,2,232,7
14354,6,2,163.62,United Kingdom,5,2,1,521,8
14355,366,3,1014.45,United Kingdom,2,3,3,233,8
14356,80,2,701.23,United Kingdom,3,2,3,323,8
14357,43,1,225.77,United Kingdom,4,1,1,411,6
14358,389,2,400.06,United Kingdom,2,2,2,222,6
14359,19,3,912.18,United Kingdom,5,3,3,533,11
14360,32,4,2128.23,United Kingdom,4,3,4,434,11
14361,579,1,214.70999999999998,United Kingdom,1,1,1,111,3
